"Symbol","signcon","randomSummary","randomCi.lb","randomCi.ub","randomP","het_QE","het_QEp","het_QM","het_QMp","error","rank","virus","gestation"
"FAM189A2",-3,-19.1368753430992,-24.823607492766,-13.4501431934325,4.2345114388743e-11,7.41532621928894e-05,0.999962924056233,43.5023473465398,4.23451143887434e-11,FALSE,140,"HIV","Term"
"DTX3",-2,-22.0051876236914,-29.3964940458971,-14.6138812014857,5.3742478090526e-09,1.62043235512835e-05,0.996788156752024,34.0489653320529,5.37424780905258e-09,FALSE,141,"HIV","Term"
"SAMD5",-2,-21.9117892277969,-29.3031104659443,-14.5204679896496,6.23345917503947e-09,1.62016381490696e-05,0.996788422897097,33.7604098204715,6.23345917503951e-09,FALSE,142,"HIV","Term"
"DLX3",-3,-18.9481117614121,-24.6366336931024,-13.2595898297218,6.64237239758723e-11,0.0222968339701572,0.988913496323506,42.621544528751,6.64237239758722e-11,FALSE,143,"HIV","Term"
"RGS11",-2,-20.8798916476142,-27.7173983201513,-14.0423849750771,2.16125934778825e-09,0.000407919778076436,0.983886201914014,35.8226027479373,2.16125934778825e-09,FALSE,144,"HIV","Term"
"CYP4B1",-2,-21.8056949802695,-29.1970257990001,-14.414364161539,7.37167057244633e-09,0.000334255587754009,0.985413361974921,33.4341869321449,7.37167057244635e-09,FALSE,145,"HIV","Term"
"ARHGEF25",-2,-21.8042080734623,-29.1955473016497,-14.412868845275,7.38926184391457e-09,1.79763060235444e-05,0.996617101350179,33.4295513366404,7.38926184391458e-09,FALSE,146,"HIV","Term"
"CNR1",-1,-23.4463644799518,-31.8259604189866,-15.0667685409169,4.15723335714281e-08,0,1,30.0746824645081,4.15723335714282e-08,FALSE,147,"HIV","Term"
"FAM184A",-2,-20.0989485929995,-26.5035130315881,-13.6943841544109,7.70915352735614e-10,0.0355773387720668,0.850391000586078,37.832379862848,7.70915352735612e-10,FALSE,148,"HIV","Term"
"JCAD",-1,-23.4565275047297,-31.8598717990652,-15.0531832103942,4.47727997280352e-08,0,1,29.9308676581696,4.4772799728035e-08,FALSE,149,"HIV","Term"
"ZNF750",-3,-18.9667183086071,-24.7683903980008,-13.1650462192134,1.47946675337857e-10,0.000729543062678562,0.999635294989707,41.0557710376688,1.47946675337857e-10,FALSE,150,"HIV","Term"
"KCNIP3",-2,-21.6372302875598,-29.0285679170589,-14.2458926580607,9.60541723402989e-09,0.0020734269867966,0.963680958708766,32.9195155125006,9.60541723402989e-09,FALSE,151,"HIV","Term"
"TMEM184A",-2,-19.7189394063251,-26.0095681570101,-13.4283106556401,8.05665588823294e-10,0.000140568815956072,0.990540364983901,37.7463685490984,8.05665588823295e-10,FALSE,152,"HIV","Term"
"PRTG",-2,-19.7026522079452,-25.9991503167579,-13.4061540991326,8.62314789010725e-10,4.2443136096264e-05,0.994801946771069,37.6138172338451,8.62314789010723e-10,FALSE,153,"HIV","Term"
"EDNRA",-1,-23.151621573454,-31.5035229792068,-14.7997201677012,5.53971458478195e-08,0,1,29.5180928462943,5.53971458478195e-08,FALSE,154,"HIV","Term"
"DOK6",-2,-21.4977629875345,-28.8891460998383,-14.1063798752306,1.19431716197438e-08,0.000488933701291204,0.982358737627026,32.4961040272709,1.19431716197438e-08,FALSE,155,"HIV","Term"
"DACH1",-2,-19.5064483173301,-25.7272210801447,-13.2856755545156,7.95364307684208e-10,0.0380022939411641,0.845438533203166,37.771471993127,7.95364307684207e-10,FALSE,156,"HIV","Term"
"FOXF2",-2,-21.4667944135555,-28.8581906397185,-14.0753981873925,1.25329523088546e-08,5.84314730808905e-05,0.993900991344642,32.4024320458969,1.25329523088546e-08,FALSE,157,"HIV","Term"
"GPR37",-2,-21.4651455543322,-28.8565481306678,-14.0737429779966,1.2565455307741e-08,4.22213723109102e-08,0.999836051959294,32.3973989241184,1.2565455307741e-08,FALSE,158,"HIV","Term"
"FGFR4",-2,-19.5630814546132,-25.8483577149576,-13.2778051942689,1.05778528891375e-09,4.98225822445583e-07,0.999436812325244,37.2153378490322,1.05778528891375e-09,FALSE,159,"HIV","Term"
"PDE1C",-2,-19.6894595807969,-26.0586670528089,-13.3202521087849,1.37023395412715e-09,1.52391934367564e-06,0.999015034674283,36.710726779499,1.37023395412715e-09,FALSE,160,"HIV","Term"
"CNTN4",-2,-21.4000114878639,-28.7914271511091,-14.0085958246186,1.39021391493868e-08,1.52438592894387e-06,0.999014883900259,32.2009691752315,1.39021391493869e-08,FALSE,161,"HIV","Term"
"DUSP9",-2,-21.390394068731,-28.7818164579372,-13.9989716795248,1.41111638784497e-08,1.86463628425723e-05,0.996554630718312,32.171974132452,1.41111638784496e-08,FALSE,162,"HIV","Term"
"C7",-1,-26.4576364247187,-36.9102416179348,-16.0050312315026,7.01090811530194e-07,0,1,24.6121286530555,7.01090811530192e-07,FALSE,163,"HIV","Term"
"FRAS1",-2,-20.6897063873481,-27.702886999628,-13.6765257750682,7.3763337803424e-09,0.000146213973353728,0.990352297168545,33.4329570202451,7.37633378034241e-09,FALSE,164,"HIV","Term"
"ECSCR",-2,-21.3194918704403,-28.7109220126379,-13.9280617282426,1.57462656127846e-08,5.37077690175951e-05,0.994152708697275,31.9589813052782,1.57462656127847e-08,FALSE,165,"HIV","Term"
"NFATC4",-1,-24.0288090365864,-33.053126772813,-15.0044913003599,1.80140949881851e-07,0,1,27.2352846154232,1.80140949881851e-07,FALSE,166,"HIV","Term"
"RUNX1T1",-2,-21.217327434744,-28.6087928026482,-13.8258620668399,1.84318775811729e-08,2.03402273708818e-05,0.996401541562831,31.653114339923,1.84318775811729e-08,FALSE,167,"HIV","Term"
"RARRES2",-1,-21.5564780595132,-29.163940694814,-13.9490154242125,2.79610550116672e-08,0,1,30.844102588809,2.79610550116671e-08,FALSE,168,"HIV","Term"
"ZNF385B",-3,-18.4977334287538,-24.2876769358899,-12.7077899216177,3.80802140481418e-10,0.0458750714402448,0.977323529677152,39.2088913399511,3.80802140481417e-10,FALSE,169,"HIV","Term"
"PTN",-2,-21.1400236376222,-28.5314049260848,-13.7486423491595,2.07444307505354e-08,0.0147327690903054,0.90339115141898,31.4235977539211,2.07444307505353e-08,FALSE,170,"HIV","Term"
"PWWP3B",-2,-19.3064339422724,-25.6285134605633,-12.9843544239815,2.15913168574754e-09,0.0350217348785711,0.851550122425565,35.8245217022933,2.15913168574755e-09,FALSE,171,"HIV","Term"
"CORIN",-3,-18.4905913394861,-24.3274645106007,-12.6537181683714,5.3337498202542e-10,0.0364977203484571,0.981916642003442,38.5511439309334,5.33374982025419e-10,FALSE,172,"HIV","Term"
"SORBS2",-1,-23.6711834997729,-32.6323443662671,-14.7100226332786,2.25113473146597e-07,0,1,26.8044918827128,2.25113473146597e-07,FALSE,173,"HIV","Term"
"SOX18",-2,-21.0250276098626,-28.4164872529263,-13.6335679667988,2.47354988264976e-08,0.0026731648674461,0.958765619118087,31.0819968115998,2.47354988264976e-08,FALSE,174,"HIV","Term"
"TNFRSF19",-2,-20.8263892903977,-28.1306345206513,-13.5221440601442,2.29184128667305e-08,3.0908901054678e-05,0.99556412186582,31.2301057528275,2.29184128667305e-08,FALSE,175,"HIV","Term"
"PALMD",-1,-23.0881840587261,-31.7595701002962,-14.4167980171561,1.8033518307485e-07,0,1,27.2332010281146,1.8033518307485e-07,FALSE,176,"HIV","Term"
"ELAPOR2",-2,-20.3709763260459,-27.426387414646,-13.3155652374458,1.52281624354176e-08,1.69713062622155e-05,0.996713024489166,32.0239739303753,1.52281624354176e-08,FALSE,177,"HIV","Term"
"LEF1",-2,-20.5139104267465,-27.7236481459464,-13.3041727075466,2.45127717958789e-08,0.000850970403789656,0.976727893397375,31.0995539300888,2.4512771795879e-08,FALSE,178,"HIV","Term"
"APLN",-1,-22.3781606394362,-30.764380525399,-13.9919407534735,1.69459873252744e-07,0,1,27.353472369217,1.69459873252743e-07,FALSE,179,"HIV","Term"
"COBL",-2,-19.9826671912215,-26.9541441687051,-13.0111902137379,1.93252607953962e-08,0.00053815336170123,0.981492228081311,31.5611992992543,1.93252607953962e-08,FALSE,180,"HIV","Term"
"PDE5A",-1,-21.0250088497309,-28.6266417499383,-13.4233759495234,5.92749282035377e-08,0,1,29.386967396049,5.92749282035376e-08,FALSE,181,"HIV","Term"
"PTPRT",-2,-20.2187634342968,-27.3351107850687,-13.102416083525,2.56803288248485e-08,0.012659397574936,0.910415879067677,31.0092375463633,2.56803288248484e-08,FALSE,182,"HIV","Term"
"GRHL2",-2,-20.1390700760912,-27.2839745700668,-12.9941655821156,3.30470764442051e-08,0.00830455722625241,0.927389816991389,30.5198329590975,3.30470764442051e-08,FALSE,183,"HIV","Term"
"POSTN",-1,-24.7355113055227,-34.7295286233462,-14.7414939876992,1.22857078002708e-06,0,1,23.5319420830366,1.22857078002708e-06,FALSE,184,"HIV","Term"
"FFAR3",-1,-22.3547148461122,-31.0201264224314,-13.689303269793,4.27594013352087e-07,0,1,25.5656041959694,4.27594013352086e-07,FALSE,185,"HIV","Term"
"HOXC4",-2,-19.3624189963397,-26.2396359619192,-12.4852020307601,3.42550380846194e-08,0.0258509002501825,0.872264983348693,30.4501865780943,3.42550380846195e-08,FALSE,186,"HIV","Term"
"INHA",-1,-21.3066005179973,-29.3758397580758,-13.2373612779188,2.27630292872864e-07,0,1,26.7830063941313,2.27630292872863e-07,FALSE,187,"HIV","Term"
"LRCH2",-1,-21.1598089673495,-29.2378845751593,-13.0817333595396,2.83718416968196e-07,0,1,26.3574772128623,2.83718416968197e-07,FALSE,188,"HIV","Term"
"BTNL9",-2,-19.2724286333748,-26.2200018271421,-12.3248554396075,5.42153124781303e-08,0.000218245906933904,0.988213161898268,29.559889934634,5.42153124781302e-08,FALSE,189,"HIV","Term"
"DAAM2",-1,-23.8536835851929,-33.5709493795385,-14.1364177908474,1.49976467003948e-06,0,1,23.1482906196478,1.49976467003948e-06,FALSE,190,"HIV","Term"
"TPPP3",-1,-22.141614585477,-30.8319181549864,-13.4513110159675,5.92334476041682e-07,0,1,24.9370376351756,5.92334476041681e-07,FALSE,191,"HIV","Term"
"SHROOM2",-1,-21.6533568872064,-30.0511524636353,-13.2555613107775,4.33369895305213e-07,0,1,25.5397153563489,4.33369895305212e-07,FALSE,192,"HIV","Term"
"CCDC8",-1,-21.1752666054533,-29.3412205003193,-13.0093127105874,3.72667691581455e-07,0,1,25.8309339483866,3.72667691581455e-07,FALSE,193,"HIV","Term"
"LYPD6",-1,-22.2380304334758,-31.0489368981524,-13.4271239687993,7.54457658110008e-07,0,1,24.4707703200227,7.54457658110006e-07,FALSE,194,"HIV","Term"
"KCNK12",-2,-19.3270302196813,-26.3792947635587,-12.2747656758038,7.81430905185997e-08,3.81922462477721e-05,0.995069114726485,28.8515562005247,7.81430905185994e-08,FALSE,195,"HIV","Term"
"SHANK2",-2,-19.1561651372857,-26.1209803611165,-12.1913499134549,7.0174541492518e-08,1.97994149020538e-06,0.998877293863511,29.0599008607579,7.0174541492518e-08,FALSE,196,"HIV","Term"
"RAPGEF5",-1,-22.6318566234456,-31.7894043017213,-13.47430894517,1.27358532345059e-06,0,1,23.4627099249193,1.27358532345059e-06,FALSE,197,"HIV","Term"
"CYSLTR2",-1,-21.8802630259054,-30.583954440894,-13.1765716109167,8.34311114402464e-07,0,1,24.2769592308777,8.34311114402463e-07,FALSE,198,"HIV","Term"
"DNAH10",-1,-20.8853445385687,-29.0921471613413,-12.678541915796,6.10463722034069e-07,0,1,24.8789182490904,6.10463722034068e-07,FALSE,199,"HIV","Term"
"PTH2R",-2,-19.1122370214896,-26.2508084512756,-11.9736655917036,1.54218934759761e-07,0.000441346343780031,0.983239078838871,27.5357308804455,1.54218934759762e-07,FALSE,200,"HIV","Term"
"MMP11",-1,-23.0098482669675,-32.6644521181807,-13.3552444157543,2.99462055600385e-06,0,1,21.8200014327205,2.99462055600386e-06,FALSE,201,"HIV","Term"
"ZFPM2",-1,-20.4997528682389,-28.6361788749474,-12.3633268615304,7.88728746654333e-07,0,1,24.3851861089679,7.88728746654334e-07,FALSE,202,"HIV","Term"
"GUCY1A2",-1,-23.9484936825654,-34.1822681349915,-13.7147192301393,4.50532103576199e-06,0,1,21.0368594013453,4.50532103576199e-06,FALSE,203,"HIV","Term"
"LDB2",-1,-22.0154580212127,-31.0846826360308,-12.9462334063947,1.95719826451e-06,0,1,22.6366062306646,1.95719826451e-06,FALSE,204,"HIV","Term"
"PEAR1",-1,-23.6241619713137,-33.7634728225824,-13.4848511200449,4.95621764088652e-06,0,1,20.8541325411248,4.95621764088654e-06,FALSE,205,"HIV","Term"
"HEYL",-1,-23.8292124832864,-34.2818862959139,-13.3765386706588,7.88889651055182e-06,0,1,19.9646070106172,7.88889651055182e-06,FALSE,206,"HIV","Term"
"C2orf72",-1,-22.4861132454998,-32.2366106629476,-12.7356158280521,6.18479066237094e-06,0,1,20.4301439144733,6.18479066237094e-06,FALSE,207,"HIV","Term"
"ADGRL2",-1,-23.6353121456239,-34.0879932625496,-13.1826310286982,9.34426948947658e-06,0,1,19.6409940346369,9.34426948947659e-06,FALSE,208,"HIV","Term"
"BCL6B",-1,-21.7714871687015,-31.0969930273904,-12.4459813100126,4.74481124213424e-06,0,1,20.9376326217516,4.74481124213425e-06,FALSE,209,"HIV","Term"
"NGFR",-1,-23.6039134888233,-34.0565995578575,-13.1512274197891,9.60292170625249e-06,0,1,19.5888254369006,9.6029217062525e-06,FALSE,210,"HIV","Term"
"TRIM29",-1,-21.364206674139,-30.4994461201906,-12.2289672280874,4.56848574647737e-06,0,1,21.010183853472,4.56848574647737e-06,FALSE,211,"HIV","Term"
"THSD7A",-1,-21.1433400819371,-30.1667181637338,-12.1199620001405,4.37892781289393e-06,0,1,21.0913832378456,4.37892781289392e-06,FALSE,212,"HIV","Term"
"JPH2",-1,-21.7943026574925,-31.2159118538639,-12.3726934611211,5.79215038463742e-06,0,1,20.5556855484925,5.79215038463742e-06,FALSE,213,"HIV","Term"
"NKD2",-1,-20.428284417826,-29.0334547415953,-11.8231140940566,3.27353488261343e-06,0,1,21.6491590954469,3.27353488261344e-06,FALSE,214,"HIV","Term"
"CADM3",-1,-23.3988696224976,-33.8515694270289,-12.9461698179662,1.14675043947612e-05,0,1,19.2499223223396,1.14675043947612e-05,FALSE,215,"HIV","Term"
"ELOVL2",-1,-22.6516446436503,-32.6670365244987,-12.6362527628019,9.30094490344296e-06,0,1,19.6498739036022,9.30094490344295e-06,FALSE,216,"HIV","Term"
"PDLIM3",-1,-22.4515590310622,-32.3449359769146,-12.5581820852099,8.67344511824042e-06,0,1,19.7833610346945,8.67344511824041e-06,FALSE,217,"HIV","Term"
"FOXF1",-1,-22.3371510095229,-32.2094612605342,-12.4648407585117,9.22319273188897e-06,0,1,19.665914746436,9.22319273188898e-06,FALSE,218,"HIV","Term"
"COL4A6",-1,-21.6961629064758,-31.2064262250356,-12.1858995879161,7.77280564394208e-06,0,1,19.9929539060959,7.77280564394207e-06,FALSE,219,"HIV","Term"
"LONRF2",-1,-20.9161529030362,-29.987225231507,-11.8450805745655,6.2044129283626e-06,0,1,20.4240816680539,6.20441292836262e-06,FALSE,220,"HIV","Term"
"NFIB",-1,-22.0906132470699,-31.8834968654055,-12.2977296287344,9.81306443538028e-06,0,1,19.5474693173268,9.81306443538028e-06,FALSE,221,"HIV","Term"
"ISM1",-1,-21.5662151794567,-31.1252627290575,-12.0071676298559,9.78437187615511e-06,0,1,19.5530633087011,9.7843718761551e-06,FALSE,222,"HIV","Term"
"ROBO4",-1,-23.0119410509918,-33.464678350665,-12.5592037513187,1.59671052740012e-05,0,1,18.6184111332998,1.59671052740012e-05,FALSE,223,"HIV","Term"
"RNF152",-1,-22.369273962983,-32.4400048191814,-12.2985431067846,1.33978390901174e-05,0,1,18.9530007632023,1.33978390901174e-05,FALSE,224,"HIV","Term"
"FGFR3",-1,-22.9540607041901,-33.406800479744,-12.5013209286363,1.67702510218508e-05,0,1,18.524860936238,1.67702510218509e-05,FALSE,225,"HIV","Term"
"PLXDC1",-1,-21.6559485761876,-31.3514202196133,-11.9604769327619,1.19880815371228e-05,0,1,19.1651721229737,1.19880815371229e-05,FALSE,226,"HIV","Term"
"KANK3",-1,-22.8546639381052,-33.3074127198845,-12.401915156326,1.82402163260016e-05,0,1,18.3647421811653,1.82402163260017e-05,FALSE,227,"HIV","Term"
"FGFR2",-1,-20.2631405630171,-29.1385731829038,-11.3877079431305,7.65135338879741e-06,0,1,20.023068524705,7.65135338879742e-06,FALSE,228,"HIV","Term"
"TRPC6",-1,-22.8188849156465,-33.2716343175924,-12.3661355137006,1.87986921186031e-05,0,1,18.3072849352545,1.87986921186032e-05,FALSE,229,"HIV","Term"
"COMP",-1,-22.7537901359449,-33.2065477896081,-12.3010324822817,1.98570418613782e-05,0,1,18.2029558399204,1.98570418613782e-05,FALSE,230,"HIV","Term"
"DZIP1",-1,-21.5583163924134,-31.2878667817554,-11.8287660030714,1.40676066979645e-05,0,1,18.8599406436263,1.40676066979645e-05,FALSE,231,"HIV","Term"
"DOC2B",-1,-20.9537732141854,-30.357889311796,-11.5496571165749,1.25911660334134e-05,0,1,19.0714931523049,1.25911660334133e-05,FALSE,232,"HIV","Term"
"GRAMD2A",-1,-20.3582720161869,-29.4116758867028,-11.3048681456709,1.04645134135225e-05,0,1,19.4246954573493,1.04645134135225e-05,FALSE,233,"HIV","Term"
"LURAP1L",-1,-22.2017822699961,-32.3905486550846,-12.0130158849077,1.94729292001692e-05,0,1,18.2401603311698,1.94729292001693e-05,FALSE,234,"HIV","Term"
"TBX4",-1,-22.5935447954833,-33.0463223522151,-12.1407672387516,2.27094552378482e-05,0,1,17.9473988506418,2.27094552378481e-05,FALSE,235,"HIV","Term"
"CYP11A1",-1,-20.9988829681136,-30.5147893006489,-11.4829766355784,1.52476649979294e-05,0,1,18.70631534503,1.52476649979294e-05,FALSE,236,"HIV","Term"
"CCDC102A",-1,-19.9567813783201,-28.9189200443064,-10.9946427123338,1.27458172944169e-05,0,1,19.048196524219,1.27458172944169e-05,FALSE,237,"HIV","Term"
"CACNA1H",-1,-22.3624447160603,-32.8152631049761,-11.9096263271446,2.75182758674226e-05,0,1,17.5819860908232,2.75182758674226e-05,FALSE,238,"HIV","Term"
"ITGBL1",-1,-22.2788213781593,-32.731640951858,-11.8260018044606,2.94850429998447e-05,0,1,17.4507339293056,2.94850429998447e-05,FALSE,239,"HIV","Term"
"PLCE1",-1,-22.170788929385,-32.6236454583739,-11.7179324003961,3.22261943116418e-05,0,1,17.281781019756,3.22261943116418e-05,FALSE,240,"HIV","Term"
"P2RY14",-1,-22.1430223180894,-32.595884729744,-11.6901599064347,3.2968680397427e-05,0,1,17.2385014502058,3.2968680397427e-05,FALSE,241,"HIV","Term"
"PRRT2",-1,-19.7383725867562,-28.7520461469203,-10.7246990265922,1.77087545363109e-05,0,1,18.4210854033886,1.77087545363108e-05,FALSE,242,"HIV","Term"
"USP9Y",-4,-17.5565648360883,-25.2586285336266,-9.8545011385501,7.90782834883346e-06,17.4626073718368,0.00370108703917982,19.9600240111277,7.90782834883346e-06,FALSE,243,"HIV","Term"
"NEURL1B",-1,-21.9268004354391,-32.3797005683891,-11.4739003024891,3.9331845292329e-05,0,1,16.9033625925577,3.93318452923289e-05,FALSE,244,"HIV","Term"
"PDGFD",-1,-21.9206408448552,-32.3735500670603,-11.4677316226501,3.9529706709379e-05,0,1,16.8938376942438,3.95297067093789e-05,FALSE,245,"HIV","Term"
"CLSTN2",-1,-21.9035150590882,-32.3564279159974,-11.4506022021789,4.0083329603287e-05,0,1,16.8674392145629,4.00833296032871e-05,FALSE,246,"HIV","Term"
"RGPD1",-1,-21.5568459329981,-31.9306596114922,-11.183032254504,4.64479775050813e-05,0,1,16.58783591616,4.64479775050812e-05,FALSE,247,"HIV","Term"
"FAT4",-1,-21.5770738277869,-32.0300075455092,-11.1241401100647,5.21488204970011e-05,0,1,16.3683492913803,5.21488204970012e-05,FALSE,248,"HIV","Term"
"TMEM200B",-1,-20.6703792859728,-30.8310181488097,-10.5097404231359,6.68382680055936e-05,0,1,15.8983129711822,6.68382680055937e-05,FALSE,249,"HIV","Term"
"ADCY5",-1,-21.1303999900585,-31.5832165728308,-10.6775834072862,7.43017953899842e-05,0,1,15.6980229143689,7.43017953899843e-05,FALSE,250,"HIV","Term"
"EPPK1",-1,-19.5964616097381,-29.270318762938,-9.92260445653823,7.17745938951968e-05,0,1,15.7634823111008,7.17745938951967e-05,FALSE,251,"HIV","Term"
"COL26A1",-1,-19.6271661548862,-29.3448900298947,-9.90944227987769,7.53917701130383e-05,0,1,15.6704789683511,7.53917701130383e-05,FALSE,252,"HIV","Term"
"XAGE2",-4,-9.61681724930325,-13.2381687205637,-5.99546577804285,1.94146368113883e-07,0.000296178608286338,0.999998644464953,27.0905332281346,1.94146368113882e-07,FALSE,253,"HIV","Term"
"ASPA",-1,-19.8840453218816,-29.9530185681263,-9.81507207563694,0.000108610067204418,0,1,14.9808100339519,0.000108610067204418,FALSE,254,"HIV","Term"
"ADIRF",-1,-19.6004598059861,-29.5220314768148,-9.67888813515745,0.000107951766023793,0,1,14.9922823690212,0.000107951766023793,FALSE,255,"HIV","Term"
"C2CD4B",-3,-10.1102594808239,-14.1715229943498,-6.04899596729801,1.0651334944459e-06,0.00035456321348529,0.999822734106713,23.8066587688568,1.0651334944459e-06,FALSE,256,"HIV","Term"
"GPR42",-1,-19.6189448784702,-29.7764649338192,-9.46142482312125,0.000153331024812529,0,1,14.3308549085614,0.000153331024812529,FALSE,257,"HIV","Term"
"SIX2",-1,-19.1350229833643,-29.0417099057026,-9.22833606102602,0.00015326335820621,0,1,14.3316859113872,0.000153263358206211,FALSE,258,"HIV","Term"
