"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction","Comparison"
"DOC2B",120.556868032872,-6.57125562639861,1.4390628979245,-4.56634358086506,4.96305062528718e-06,0.000331230968602666,"Downregulated","HIV_T_vs_NT_T"
"PARD6G",62.349737817617,-6.29954919763615,1.53724894699601,-4.09793690862259,4.1684885580865e-05,0.0014941545684811,"Downregulated","HIV_T_vs_NT_T"
"TPST1",1090.06742884966,-2.87311313286249,0.964498049945088,-2.97886878363939,0.00289314644413162,0.0347800712529916,"Downregulated","HIV_T_vs_NT_T"
"ST6GAL2",61.1399558084951,-5.97207133463721,1.78153302285328,-3.35220916930993,0.000801694232993525,0.0134010293627168,"Downregulated","HIV_T_vs_NT_T"
"FNDC1",61.4675991186736,-4.20174369181483,1.46299708953512,-2.87201097108811,0.00407868807024636,0.0450153511029733,"Downregulated","HIV_T_vs_NT_T"
"TEAD2",121.34041366368,-4.19398801104642,1.2525239109497,-3.34842949853662,0.000812709553770985,0.0135117286237585,"Downregulated","HIV_T_vs_NT_T"
"AFAP1L2",269.283344722899,-6.04621549369727,1.35796590783591,-4.45240595423537,8.49134347863258e-06,0.000494657858004424,"Downregulated","HIV_T_vs_NT_T"
"GLIS2",431.349396368896,-4.35716063751153,1.14043169743314,-3.82062393330396,0.000133114494413015,0.00345497196814631,"Downregulated","HIV_T_vs_NT_T"
"SORBS2",352.449996450853,-7.47754237736887,1.42816774411547,-5.23575918037558,1.64308074746615e-07,2.25246192292991e-05,"Downregulated","HIV_T_vs_NT_T"
"COX4I2",132.678850679488,-24.6509471700176,3.94206271370148,-6.25331177110348,4.01838809355505e-10,1.08274774355307e-07,"Downregulated","HIV_T_vs_NT_T"
"LNX1",76.9968770939924,-8.47068260848904,1.83679409680519,-4.61166693818455,3.99452668682163e-06,0.000285467284202198,"Downregulated","HIV_T_vs_NT_T"
"FAM167B",21.9531129579108,-4.54826460702163,1.55616702468691,-2.92273550002559,0.00346971123344285,0.0400773445352882,"Downregulated","HIV_T_vs_NT_T"
"CILP",1055.29054382951,-5.60526572477736,1.32314625199055,-4.23631606585045,2.27216884312536e-05,0.000985593647155083,"Downregulated","HIV_T_vs_NT_T"
"TMEM25",41.9654472750995,-5.29068837019021,1.43957808714267,-3.67516595135966,0.000237694861011602,0.00534488530631556,"Downregulated","HIV_T_vs_NT_T"
"LINGO1",57.806827242004,-6.55974393504635,1.54440901470905,-4.24741365310025,2.16252467479262e-05,0.000959167132652933,"Downregulated","HIV_T_vs_NT_T"
"RGS5",246.440431185745,-3.53573489686251,1.03961945752887,-3.40098953637017,0.00067142397811567,0.0116718731145625,"Downregulated","HIV_T_vs_NT_T"
"AOPEP",317.402232853312,-2.29183870458815,0.777473181620056,-2.94780419282443,0.00320039707738543,0.0378334383701812,"Downregulated","HIV_T_vs_NT_T"
"ATOH8",363.424310488315,-2.78006384511833,0.972519801087933,-2.85861927130773,0.00425489120870622,0.0465654340403787,"Downregulated","HIV_T_vs_NT_T"
"PRSS12",207.371452279648,-7.7674645866799,2.09993012149998,-3.69891574350656,0.000216522458474644,0.00497108848724389,"Downregulated","HIV_T_vs_NT_T"
"CORO6",311.979460991014,-5.15101814803565,1.19670601542925,-4.30433045511852,1.67491502638265e-05,0.000805402216378709,"Downregulated","HIV_T_vs_NT_T"
"TNS4",117.5545571605,-4.6618781297086,1.41919843252975,-3.28486702271698,0.00102030514044573,0.0159192140324957,"Downregulated","HIV_T_vs_NT_T"
"CGNL1",290.724924046013,-5.33690812299928,1.27603814058493,-4.18240486178013,2.88441731890028e-05,0.00113545777984316,"Downregulated","HIV_T_vs_NT_T"
"CCDC183",5.44288698295057,-3.26373008177951,1.08390803928159,-3.01107655216091,0.00260323213249004,0.0318834731712809,"Downregulated","HIV_T_vs_NT_T"
"AJUBA",230.90280166098,-4.22764072333209,1.28705320835896,-3.28474432593388,0.00102074953193531,0.0159192140324957,"Downregulated","HIV_T_vs_NT_T"
"TOX2",27.0098653990014,-3.00869017332874,1.06029781904367,-2.83758970290291,0.0045455572103926,0.0489669631014806,"Downregulated","HIV_T_vs_NT_T"
"PPFIA4",74.2145495609659,-4.3906354202119,1.14311983863205,-3.84092312269384,0.000122572500128022,0.00326887889419919,"Downregulated","HIV_T_vs_NT_T"
"RERG",189.883334953897,-7.80291449877715,1.65374914208079,-4.71831809325041,2.37802467368135e-06,0.0001897381362442,"Downregulated","HIV_T_vs_NT_T"
"CFAP300",36.3579278499344,-6.07083482165797,1.84468870315689,-3.29098064690737,0.000998387816161347,0.0157336251458081,"Downregulated","HIV_T_vs_NT_T"
