Symbol,log2FoldChange,padj,Direction,Comparison,ndeg,ddeg,idx,degvcount,virus.x,gestation.x,signcon,randomSummary,randomP,rank,virus.y,gestation.y,Shared_2,Shared
NR2F1,-6.51101035152836,0.00018439440814277,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NR2F2,-4.16885384285174,0.0167780202276777,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NR4A1,-4.88156338886423,0.000149458633778949,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NR4A2,-4.4311032653206,0.000339303416002265,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NR4A3,-2.40489340464709,0.0228626541742408,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NRARP,-5.59066129162624,0.000244099035742007,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NRCAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.49486472406416,0.000883883557978868,506,HIV,Term,FALSE,FALSE
NRG2,-4.90218785220284,0.029402553133785,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-6,-4.80765724254991,0.00896769861595565,1292,HIV,Term,FALSE,FALSE
NRG3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.67150364240454,0.0321248047224615,2247,HIV,Term,FALSE,FALSE
NRIP2,-21.410811186422,1.57851077895319E-07,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NRK,-5.4262196960578,0.0115496966791333,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-9.47799378844751,1.71333035970709E-05,261,HIV,Term,FALSE,FALSE
NRTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.01571540079256,0.00466327378587781,966,HIV,Term,FALSE,FALSE
NRXN2,-5.18151880532452,0.00203477765597691,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.5882221997674,0.00978427438302768,1340,HIV,Term,FALSE,FALSE
NSG1,-6.64789514381715,0.0158336665335419,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NTF4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.55135475704096,0.0368424159403954,2415,HIV,Term,FALSE,FALSE
NTN4,-6.53341142560085,0.00115751169625454,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-22.4191364763196,3.13246069997272E-10,114,HIV,Term,FALSE,FALSE
NTRK2,-7.04648616365012,0.00228482962262563,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-5,-7.50297995917637,0.000153847293314613,300,HIV,Term,FALSE,FALSE
NUB1,NA,NA,NA,NA,6,6,36,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NWD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-2.84884220476936,0.00171747637696303,613,HIV,Term,FALSE,FALSE
NXNL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.69177963130701,0.00875109071987824,1277,HIV,Term,FALSE,FALSE
NXPH3,-4.32955147056528,0.00326414700908431,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
NYNRIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.14141252305904,0.00237942559236407,769,HIV,Term,FALSE,FALSE
OBSCN,-2.66841128668766,0.0157671088777796,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OBSL1,-5.16903460797757,0.00110215922297416,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OCA2,-20.0021426643358,9.54293730453299E-08,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OCLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.86173677854597,0.000822789816453854,482,HIV,Term,FALSE,FALSE
ODAD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.58439892451401,0.0122314957076469,1466,HIV,Term,FALSE,FALSE
ODAD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-5.87677381403891,0.00978363935882069,1339,HIV,Term,FALSE,FALSE
ODAPH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.44154268596716,0.0061753805838176,1101,HIV,Term,FALSE,FALSE
OGN,-5.67300625541152,0.000285467284202198,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OLFM2,-3.87521956242606,0.00529252624224592,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OLFM4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.2660077990711,0.04484425594258,2660,HIV,Term,FALSE,FALSE
OLFML2A,-4.92548525396608,0.0282024038316929,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.7689225839022,1.11526137631044E-09,131,HIV,Term,FALSE,FALSE
OMD,-5.76326606252151,0.000968345140601557,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OR2C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.44158246647711,0.0214699324862511,1857,HIV,Term,FALSE,FALSE
OR3A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.21724906617085,0.0279259302044426,2094,HIV,Term,FALSE,FALSE
OR51E1,-22.2305441959356,3.1211257174273E-14,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OR51E2,-21.9171830317423,4.28239886117466E-09,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OSBPL10,-4.97067839964051,0.000685884392113659,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
OSR1,-6.60879258906895,0.00487885639410458,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-4,-8.02336618621961,0.000107970460121324,288,HIV,Term,FALSE,FALSE
OSR2,-5.42666060088208,0.00115733797296496,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
P2RX3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-5.42574379296209,0.00586902543395847,1070,HIV,Term,FALSE,FALSE
P2RX6,-4.11924848918725,0.0432059678438096,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
P2RY14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-22.1430223180894,3.2968680397427E-05,241,HIV,Term,FALSE,FALSE
P3H4,-3.53191400324011,0.0478149229721069,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
P4HA3,-3.3763678301806,0.00592416504215854,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PABPC4L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-7.59591918687527,0.00348588825914406,874,HIV,Term,FALSE,FALSE
PABPC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5.54688095111097,0.00304275791125193,828,HIV,Term,FALSE,FALSE
PADI1,-6.83870392509874,0.014848902237591,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-20.115341133548,1.46536082783927E-14,77,HIV,Term,TRUE,TRUE
PADI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.19535312432277,0.0224801463782375,1895,HIV,Term,FALSE,FALSE
PAEP,-8.45424410485759,0.0051992073850699,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PAGE4,-7.63055220717864,0.00309044602319184,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-20.5507436180902,2.48672155772924E-11,122,HIV,Term,FALSE,FALSE
PAK3,-4.42002160187868,0.0252818789727632,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-7.62606345058595,0.0167023370046129,1663,HIV,Term,FALSE,FALSE
PAK6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-5.9490476254114,0.00267087161892955,800,HIV,Term,FALSE,FALSE
PALM,-6.44306273926268,2.79704696772296E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PALM3,-19.4189534089617,7.37111927786648E-17,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PALMD,-6.83627383468323,0.000172563992948967,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-23.0881840587261,1.8033518307485E-07,176,HIV,Term,FALSE,FALSE
PAMR1,-4.18548319954849,0.00908447875239408,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PAPPA,-5.96912999295803,0.000543993595934025,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PAPPA2,-8.19739788411206,3.40640097946137E-06,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PARD3,-3.69756940596705,0.0254060258168555,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PARD6G,-6.29954919763615,0.0014941545684811,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-21.2951481930031,4.65098844642581E-12,97,HIV,Term,FALSE,FALSE
PARM1,-4.48908442252588,0.0025685694434635,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PARVA,-3.54344881822715,0.0286616563925747,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PATJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.44905071697636,0.0039092358583557,910,HIV,Term,FALSE,FALSE
PAWR,-4.26792802255973,0.00517318681567174,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PBX1,-4.06963288267753,0.0162460752442681,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCBP3,-3.13072375266267,0.03400392173429,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCDH1,-6.00427657436322,2.86391616635139E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCDH10,-4.70341295380766,0.00559520796365445,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCDH12,-2.99219995123061,0.00836572045948005,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCDH17,-7.13077230352692,0.000411676434911285,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-20.673824601453,6.45006375305804E-18,24,HIV,Term,FALSE,FALSE
PCDH19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-7.3393232161638,0.0166248140064614,1661,HIV,Term,FALSE,FALSE
PCDH7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.77584663827315,0.0374378838269968,2441,HIV,Term,FALSE,FALSE
PCDHA10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.62641475472962,0.00727770303900861,1175,HIV,Term,FALSE,FALSE
PCDHA11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.34740545733967,0.0462026608387616,2702,HIV,Term,FALSE,FALSE
PCDHB10,-4.04929419183367,0.0473308211885094,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCDHB12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.31126609787525,0.00337160454415591,862,HIV,Term,FALSE,FALSE
PCDHB15,-3.94123464696556,0.0246031019091646,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCDHB16,-4.17331134787315,0.0277652838341829,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-7.61221671596383,0.0374227779930799,2439,HIV,Term,FALSE,FALSE
PCDHB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-7.24046520557728,0.021445720417363,1856,HIV,Term,FALSE,FALSE
PCDHB3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.0399153786899,0.037077172173815,2424,HIV,Term,FALSE,FALSE
PCDHB7,-4.65700524124512,0.0265279792633066,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-7.07141670622809,0.0194663767472205,1784,HIV,Term,FALSE,FALSE
PCDHGA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.19649756231079,0.0139325609682383,1537,HIV,Term,FALSE,FALSE
PCDHGA2,-4.64585086695973,0.031842584332917,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-8.52986607012428,0.00239156157417318,771,HIV,Term,FALSE,FALSE
PCDHGA3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-8.57045757008436,0.000593803972347821,341,HIV,Term,FALSE,FALSE
PCDHGA7,-3.70140990837613,0.0297776068310617,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCDHGA8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.20082471744533,0.0424181501666454,2591,HIV,Term,FALSE,FALSE
PCDHGA9,-2.81478066776116,0.0353471062738949,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCDHGB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.00590060910483,0.0271903424870581,2064,HIV,Term,FALSE,FALSE
PCGF2,-2.12736365580733,0.00903363118341312,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCOLCE,-3.75291595884867,0.0289576309044111,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PCOLCE2,-4.27464943412243,0.0176059940608113,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-10.0439370892537,0.00369554293120227,892,HIV,Term,FALSE,FALSE
PCSK1N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.65745768645754,0.0119037262928702,1451,HIV,Term,FALSE,FALSE
PCYT1B,-7.76155594233809,0.00595084273680759,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDCD1LG2,NA,NA,NA,NA,4,4,16,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDE10A,-4.35144983373134,0.045670692907886,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-9.35017980224127,0.000683572283073959,348,HIV,Term,FALSE,FALSE
PDE1A,-6.85605558389214,0.00277661995928448,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-19.4966064103082,1.71846253747277E-17,54,HIV,Term,TRUE,TRUE
PDE1C,-5.62229276258029,0.00438500691308978,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-19.6894595807969,1.37023395412715E-09,160,HIV,Term,FALSE,FALSE
PDE3A,-5.69465551559301,0.000125660411238109,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDE4C,-3.80489809992398,0.00549639630241884,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDE4D,-2.60469557060806,0.0260568155062836,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDE5A,-5.92677528630599,0.000970271898869983,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-21.0250088497309,5.92749282035377E-08,181,HIV,Term,FALSE,FALSE
PDE7B,-6.75165671248812,0.0145596150735065,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDE8B,-4.11279103935912,0.00145232024518997,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDGFD,-6.68329101656425,0.00249113776295448,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-21.9206408448552,3.9529706709379E-05,245,HIV,Term,FALSE,FALSE
PDGFRA,-3.42869676001086,0.042364713482583,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDGFRB,-4.92645568581016,0.00203477765597691,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDIA2,NA,NA,NA,NA,4,-4,-16,0.Down-regulated,HIV,Term,-4,-19.4197739134308,3.14501396097324E-17,56,HIV,Term,TRUE,FALSE
PDK4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-2.7799574657487,0.0060156240511368,1087,HIV,Term,FALSE,FALSE
PDLIM1,-4.49779778067851,0.00382599775638283,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDLIM3,-5.07022150225202,0.00715136899891,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.4515590310622,8.67344511824042E-06,217,HIV,Term,FALSE,FALSE
PDZD2,-6.16476938407713,0.000373970616572233,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDZK1IP1,-3.65033105637847,0.0211448854322344,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDZRN3,-4.76811785790919,0.00440636537667017,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PDZRN4,-7.48452232287226,0.00404883472731429,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-21.0339305471584,2.06350753253019E-16,34,HIV,Term,TRUE,TRUE
PEAR1,-7.48023842027188,2.79704696772296E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-23.6241619713137,4.95621764088652E-06,205,HIV,Term,FALSE,FALSE
PEG10,-5.97830406227618,0.000699498707391278,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PEG3,-5.87576010213138,0.000114103942109391,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PGAP4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-7.19595605702779,0.000690859831407245,370,HIV,Term,FALSE,FALSE
PGF,-4.67879621004296,0.000362108281024762,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PGM5,-5.51531555434511,0.00228482962262563,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PGR,-4.8398795696681,0.0144797244741561,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PHEX,-2.98581965615845,0.0330728866930541,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PHGDH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-9.14052150369455,0.00655876929732525,1131,HIV,Term,FALSE,FALSE
PHLDB2,-4.44412102517785,0.010981265880549,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PHYHIP,-5.80867670076866,0.00173872427739658,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-9.27796901934171,0.000398150836333966,315,HIV,Term,FALSE,FALSE
PI15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.49279435977134,0.031349047259479,2222,HIV,Term,FALSE,FALSE
PI16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-6.80889939252814,0.0080631396972628,1232,HIV,Term,FALSE,FALSE
PID1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.1387404929968,0.00335117622638396,861,HIV,Term,FALSE,FALSE
PIFO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.98473024417423,0.0361330483916909,2392,HIV,Term,FALSE,FALSE
PIP5KL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.48721232407365,0.0103490060369435,1373,HIV,Term,FALSE,FALSE
PITX1,-4.02050391911821,0.0166380288415406,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PITX2,-6.08659376888097,0.00129543498780186,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-15.5309381398055,0.00014622865614582,260,HIV,Term,TRUE,TRUE
PKDCC,-4.74950512958397,0.00338147462624159,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PKIB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.98269617695762,0.00372658475236966,898,HIV,Term,FALSE,FALSE
PKNOX2,-8.62455999768451,3.88226558363865E-05,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-22.2443724626545,2.71889582638012E-21,3,HIV,Term,TRUE,TRUE
PKP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.57418927114763,0.0258510506028654,2026,HIV,Term,FALSE,FALSE
PKP2,-4.46540450991255,0.00545806749292067,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PKP3,-4.1922538680796,0.0268516681710945,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.10740542815041,0.0196576005365519,1791,HIV,Term,FALSE,FALSE
PLA2G2A,-7.64399638609533,0.000114103942109391,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-23.7940362843005,1.81781892148902E-12,42,HIV,Term,FALSE,FALSE
PLA2G4A,NA,NA,NA,NA,4,4,16,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PLA2G4D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.39595194525209,0.0423648362101448,2590,HIV,Term,FALSE,FALSE
PLA2G5,-11.2055137689312,2.86391616635139E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PLAAT4,3.98315178162225,0.000341673545473942,Upregulated,HIV_T_vs_NT_T,4,4,16,2.Up-regulated,HIV,Term,4,3.10338099002117,0.000141681145799001,377,HIV,Term,TRUE,TRUE
PLAC1,-5.90554863608665,0.0127899185316511,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-19.9108517669798,2.07801186555601E-11,129,HIV,Term,FALSE,FALSE
PLAC8,-3.65253385914517,0.0248205289339914,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PLAC9,-7.08721096664594,0.0112033386019555,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PLCB1,-4.84593524579743,0.00100251808237097,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PLCB4,-4.66879392711899,0.00175389910350466,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PLCE1,-6.27412099766028,0.00086046147829837,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.170788929385,3.22261943116418E-05,240,HIV,Term,FALSE,FALSE
PLCH2,-5.05608522297194,0.0306759733157933,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-4,-5.99617060010432,0.00177544817944295,591,HIV,Term,FALSE,FALSE
PLD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-2.34074777016284,0.0185445214447313,1743,HIV,Term,FALSE,FALSE
PLEKHA5,-3.20635641933216,0.01442784163421,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PLEKHA6,-4.23592485848301,0.0125443368869791,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.17329171378066,0.00827327735898445,1246,HIV,Term,FALSE,FALSE
PLEKHG1,-4.91954979107877,0.000653460462864797,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
