Symbol,log2FoldChange,padj,Direction,Comparison,ndeg,ddeg,idx,degvcount,virus.x,gestation.x,signcon,randomSummary,randomP,rank,virus.y,gestation.y,Shared_between_3,Shared_between_rem_vote
PLPP3,-3.79256129405036,0.00297140257237806,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.95146731011084,0.00023786056518647,1033,HIV,Early/mid,FALSE,FALSE
STON1,-6.00499290603444,0.00298892578883909,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.95605147654446,9.92257828153329E-07,52,HIV,Early/mid,FALSE,FALSE
ROS1,-6.27339695915894,0.00303838089558938,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.8938035085518,0.000102152138043538,332,HIV,Early/mid,FALSE,FALSE
PEG10,-6.92264122465917,0.00306302294715854,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.73791991011098,7.47826649511228E-07,32,HIV,Early/mid,TRUE,TRUE
PC,-2.83475351259338,0.00306302294715854,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.74993877945495,0.000532667169222292,1463,HIV,Early/mid,FALSE,FALSE
BCAM,-5.94160458435427,0.00306774932902197,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.0269371068075,8.80821291642121E-06,234,HIV,Early/mid,TRUE,TRUE
ACER2,-3.73292378568628,0.00306774932902197,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.64474603125295,0.000563512546261857,1288,HIV,Early/mid,FALSE,FALSE
MAGED1,-3.69294940496333,0.00306774932902197,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.62810444636226,0.000295881598535468,1147,HIV,Early/mid,FALSE,FALSE
SESN3,-3.39019657803274,0.00306774932902197,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.3460941050719,0.000378721879479914,1274,HIV,Early/mid,FALSE,FALSE
PITX1,-6.0847530172846,0.00310501066045805,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.14160658940252,1.99565704971974E-05,293,HIV,Early/mid,TRUE,TRUE
SDK1,-5.40800997557285,0.00310501066045805,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.05294185434308,4.78048041036902E-06,181,HIV,Early/mid,FALSE,FALSE
AMOT,-4.96686848216152,0.00310501066045805,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-4.93366465026864,7.90697930018841E-05,657,HIV,Early/mid,TRUE,TRUE
CTSF,-4.75779039447554,0.00310501066045805,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.22338709385583,2.38548775958685E-06,235,HIV,Early/mid,FALSE,FALSE
CSGALNACT1,-4.20222896372813,0.00310501066045805,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-4.20299520083555,4.27625977598746E-06,491,HIV,Early/mid,TRUE,TRUE
HILPDA,-3.00623589672961,0.00310501066045805,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.91078845173323,0.00123236809420267,1625,HIV,Early/mid,FALSE,FALSE
SLC2A11,-2.55174811856502,0.00310501066045805,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.48258973802794,0.00222685151706224,1899,HIV,Early/mid,FALSE,FALSE
TIMP2,-2.10457184308859,0.00310501066045805,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.01283382565342,0.00519290435821771,2301,HIV,Early/mid,FALSE,FALSE
EGFL6,-7.43525992323283,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.90206736639245,4.69250344844103E-07,21,HIV,Early/mid,TRUE,TRUE
TBX20,-6.84191666905619,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.48319486873117,1.63765185525498E-06,49,HIV,Early/mid,TRUE,TRUE
EPYC,-6.52365242486401,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.12238098923696,1.11182170832065E-05,150,HIV,Early/mid,FALSE,FALSE
LAMA2,-6.28041039989278,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.63844416631081,2.48453993494961E-06,95,HIV,Early/mid,TRUE,TRUE
TMEM130,-5.9699057452158,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.29324655615458,4.20372408214114E-05,362,HIV,Early/mid,TRUE,TRUE
GALNT18,-5.70627222918039,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.07618816090646,1.03885620692632E-05,241,HIV,Early/mid,FALSE,FALSE
PLPP1,-4.74160082934287,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.97984743686125,5.8460693917613E-05,599,HIV,Early/mid,FALSE,FALSE
BMP1,-4.1491924053862,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.44780779913802,0.000124462256428851,823,HIV,Early/mid,FALSE,FALSE
EFEMP2,-4.07169841743316,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.16097815987148,0.000121912014886026,875,HIV,Early/mid,FALSE,FALSE
EPHB6,-3.34629978550882,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.80844074590978,0.000499145666310434,1215,HIV,Early/mid,FALSE,FALSE
CYBRD1,-2.73783739765858,0.00314805134004979,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.71229357822525,0.00106419355890357,1638,HIV,Early/mid,FALSE,FALSE
OLFML2A,-8.16348231901575,0.00315428091608382,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-8.24657935133736,1.18086152258775E-05,105,HIV,Early/mid,TRUE,TRUE
ADGRB2,-6.36773827148396,0.00315428091608382,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.98082436682118,6.43229622063466E-06,129,HIV,Early/mid,TRUE,TRUE
FAM102A,-3.19572058965456,0.00315428091608382,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.39634334043366,0.000255129335747244,1177,HIV,Early/mid,FALSE,FALSE
ATG9B,-7.01109630080602,0.00318087323059654,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-8.19026179701984,6.54485524829939E-07,22,HIV,Early/mid,TRUE,TRUE
MST1,-3.46529119441119,0.00320867244836493,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.37503674621295,0.000871261911853176,1426,HIV,Early/mid,FALSE,FALSE
SLC6A4,-8.25376276916092,0.00322388929544506,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-8.79470952895646,3.69801605070562E-06,45,HIV,Early/mid,TRUE,TRUE
BTBD3,-3.34735155939412,0.00323234174890482,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.25767409086178,0.000716964879963809,1407,HIV,Early/mid,FALSE,FALSE
TNFRSF21,-3.33408387441846,0.00323793643921506,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.2838457009119,0.00103157692908396,1475,HIV,Early/mid,FALSE,FALSE
DLK1,-7.27804380634809,0.00326517962593917,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.93976338075821,2.43757391308138E-07,15,HIV,Early/mid,TRUE,TRUE
OLFM1,-5.40953368994849,0.00326517962593917,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.65472352623329,6.18688914103567E-05,508,HIV,Early/mid,FALSE,FALSE
C1orf56,-2.50894458202295,0.00326517962593917,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.53835092131263,0.00145200073358408,1778,HIV,Early/mid,FALSE,FALSE
TCAF1,-3.46951606584865,0.00328449457932719,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.39692521643988,0.000889746668022414,1429,HIV,Early/mid,FALSE,FALSE
SNX25,-2.12572706259087,0.00328449457932719,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.05275691855534,0.00456199314664512,2219,HIV,Early/mid,FALSE,FALSE
SERPINA3,-6.89070033032711,0.00332193378579019,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-8.46316957188352,6.64190238379673E-07,17,HIV,Early/mid,TRUE,TRUE
IGFBP1,-6.24999707722762,0.00332193378579019,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.03666838167019,3.57208992025067E-06,91,HIV,Early/mid,FALSE,FALSE
ZNF423,-5.61084024854515,0.00332193378579019,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-5.5764565438648,8.89093385099298E-06,286,HIV,Early/mid,TRUE,TRUE
PLCL1,-2.98235525920563,0.00332193378579019,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.88592107636223,0.00123551327530464,1631,HIV,Early/mid,FALSE,FALSE
RGL3,-2.9275222096404,0.00332193378579019,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.85400907395608,0.00153614575691636,1711,HIV,Early/mid,FALSE,FALSE
PCDHGB1,-6.64474626524403,0.00334849847928749,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.61238822144087,6.93787629288016E-06,155,HIV,Early/mid,TRUE,TRUE
MEST,-5.87134344830673,0.00334849847928749,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.52411598654166,2.00607836480347E-06,93,HIV,Early/mid,FALSE,FALSE
GREB1,-4.5188116664006,0.00334849847928749,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.7348601747371,5.76441974515455E-05,644,HIV,Early/mid,FALSE,FALSE
ADGRA2,-6.15849261568208,0.00336570133366122,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.54896704098988,2.38597069147168E-06,104,HIV,Early/mid,TRUE,TRUE
COL16A1,-6.87153769591233,0.00339126165662746,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.26233977757238,2.02498463848538E-06,61,HIV,Early/mid,TRUE,TRUE
IL1RL1,-6.00522310179149,0.00339126165662746,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.78258738349203,3.51689687513227E-06,109,HIV,Early/mid,FALSE,FALSE
RET,-5.1482607788995,0.00339126165662746,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.49054911574992,2.25578843556229E-05,393,HIV,Early/mid,FALSE,FALSE
QPRT,-5.07601967317394,0.00339126165662746,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.4258815204694,2.23545348531539E-05,407,HIV,Early/mid,FALSE,FALSE
ACACB,-3.80482959552378,0.00339126165662746,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.07981077260765,6.42034431797013E-05,804,HIV,Early/mid,FALSE,FALSE
NR3C2,-3.12232588648316,0.00339126165662746,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.13350285889007,0.00270701439316356,1853,HIV,Early/mid,FALSE,FALSE
CALHM6,4.12626943120337,0.00339126165662746,Upregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,3,3.78629197651892,0.000429098444776736,1186,HIV,Early/mid,FALSE,FALSE
IL12A,5.36975059167565,0.00339126165662746,Upregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
DAG1,-2.46286055697919,0.00345722337710136,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.37331918911632,0.00317169974591574,2025,HIV,Early/mid,FALSE,FALSE
CD248,-5.930985968639,0.00347665759755442,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.80874712093423,1.39459793075168E-06,67,HIV,Early/mid,FALSE,FALSE
SCUBE1,-5.45998782693941,0.00349240088586303,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.9363715558465,3.524913448543E-05,384,HIV,Early/mid,FALSE,FALSE
C7,-7.52669854972231,0.00358161510608127,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.67805288899226,7.26988377741404E-07,34,HIV,Early/mid,TRUE,TRUE
TNS2,-4.24970446783966,0.00358161510608127,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.28542120172316,0.000168312618600503,899,HIV,Early/mid,FALSE,FALSE
SLC6A8,-3.48889893263883,0.00358161510608127,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.81354018174253,0.000223704227605472,1056,HIV,Early/mid,FALSE,FALSE
ULK1,-2.72043476632253,0.00358161510608127,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.71379208874179,0.000748335539209627,1550,HIV,Early/mid,FALSE,FALSE
NINL,-2.5091703393293,0.00358161510608127,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.45695275291114,0.00226392137323086,1910,HIV,Early/mid,FALSE,FALSE
PSMB9,2.42157849273424,0.00358161510608127,Upregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,3,2.44324056421827,0.00194699402858456,1872,HIV,Early/mid,FALSE,FALSE
ANTXR1,-5.42630973399136,0.00361927173607858,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.89679878481234,6.31040384473653E-06,221,HIV,Early/mid,FALSE,FALSE
B9D1,-4.36029709000907,0.0037076396027067,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.48974961551587,0.000130137050755859,820,HIV,Early/mid,FALSE,FALSE
H6PD,-2.09446836656074,0.0037076396027067,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.01084069474937,0.00822083750073129,2638,HIV,Early/mid,FALSE,FALSE
CRLF1,-5.41665296430397,0.00373298277591518,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.96628208729739,5.18372229468621E-06,202,HIV,Early/mid,FALSE,FALSE
ETV7,2.92108589459443,0.00373298277591518,Upregulated,HIV_eg_vs_NT_eg,3,3,9,2.Up-regulated,HIV,Early/mid,3,2.91895040523717,3.3360444498742E-05,1039,HIV,Early/mid,TRUE,TRUE
SLIT3,-6.51604632863162,0.00375240271629122,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.31762419189949,9.11629701373759E-07,44,HIV,Early/mid,TRUE,TRUE
EMID1,-6.10945841239001,0.00375240271629122,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.3739172226762,5.57547800149356E-05,290,HIV,Early/mid,FALSE,FALSE
DEPP1,-4.90241092601831,0.00375240271629122,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.55602389123741,2.31438804370558E-05,389,HIV,Early/mid,FALSE,FALSE
KIF26A,-4.17718410248417,0.00375240271629122,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-4.07593557087386,0.000117624091856146,889,HIV,Early/mid,TRUE,TRUE
ESRP2,-5.41024105525916,0.0037543930948092,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-5.56274219003928,4.14536467071389E-05,474,HIV,Early/mid,TRUE,TRUE
ROR2,-4.45992636439656,0.00377537881257033,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.11534508591548,3.40423794955869E-05,514,HIV,Early/mid,FALSE,FALSE
BCO2,-3.83054034472695,0.00377537881257033,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.95793215011774,0.00037932897873869,1127,HIV,Early/mid,FALSE,FALSE
H2AC19,-22.5871615199836,0.00378340463746787,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
COL5A1,-6.55935457039256,0.00378340463746787,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.27502876632745,6.45644241097307E-07,40,HIV,Early/mid,TRUE,TRUE
SIGLEC6,-6.34658134975715,0.00378340463746787,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.81451702943314,1.18606186111341E-05,182,HIV,Early/mid,FALSE,FALSE
MFAP3L,-2.46573833015843,0.00379364460178233,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.38141873558908,0.00206539506529771,1898,HIV,Early/mid,FALSE,FALSE
CRB2,-7.32885687348358,0.0038213971516354,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-8.52274926503972,2.51749518348747E-05,139,HIV,Early/mid,FALSE,FALSE
PLA2G2A,-7.5621217315371,0.00387994553156528,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-8.07125198485587,7.84186315179395E-07,31,HIV,Early/mid,TRUE,TRUE
HSD17B6,-5.731492104304,0.00388349360557656,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.16158603118618,1.00521637386297E-05,231,HIV,Early/mid,FALSE,FALSE
SORBS1,-5.5207971387989,0.00388349360557656,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.09529369236642,1.55271878794872E-05,266,HIV,Early/mid,FALSE,FALSE
TSPAN9,-5.15402096374373,0.00388349360557656,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.58844711709519,8.04671811700177E-06,268,HIV,Early/mid,FALSE,FALSE
RAB17,-4.58275569220388,0.00388349360557656,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.53809896008034,0.000531768362770321,1094,HIV,Early/mid,FALSE,FALSE
CCNG2,-2.79140434990196,0.00388349360557656,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.72671315802617,0.00109337448437149,1642,HIV,Early/mid,FALSE,FALSE
CITED2,-2.15619488474719,0.00388349360557656,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.09169884943543,0.00279479331084381,2035,HIV,Early/mid,FALSE,FALSE
SPON1,-7.30555781330502,0.00389438485769702,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.7277158954393,4.21101064907084E-07,25,HIV,Early/mid,TRUE,TRUE
PRUNE2,-5.51088400968962,0.00389438485769702,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.02484171703311,7.9705611356324E-06,224,HIV,Early/mid,TRUE,TRUE
ERVW-1,-5.35333953285485,0.00389438485769702,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.53915152677812,7.11466354780425E-05,543,HIV,Early/mid,FALSE,FALSE
ITGA6,-3.43077712145446,0.00389438485769702,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.65291691215695,0.000324501392037307,1159,HIV,Early/mid,FALSE,FALSE
PAQR7,-2.86868692236845,0.00389438485769702,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.82006944259498,0.00278470754935989,1911,HIV,Early/mid,FALSE,FALSE
FBN1,-6.45240874599359,0.00390612057229524,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.44853086932657,2.89123499200983E-07,24,HIV,Early/mid,TRUE,TRUE
TNK1,-6.06492569305757,0.00390612057229524,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-8.42498987220628,0.00055208902237476,643,HIV,Early/mid,FALSE,FALSE
ABCA3,-2.40325129207889,0.00390612057229524,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.36027955087337,0.00390188405680213,2105,HIV,Early/mid,FALSE,FALSE
COL5A2,-6.31512012985024,0.00396087349458079,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.01310852272572,1.74389324382375E-06,64,HIV,Early/mid,TRUE,TRUE
PDE8B,-4.81119108541693,0.00396087349458079,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.31637876450571,2.07768730845299E-05,417,HIV,Early/mid,FALSE,FALSE
PROM2,-4.56543147788117,0.00396087349458079,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.49500134383602,0.000420904234156758,1040,HIV,Early/mid,FALSE,FALSE
CPN2,-7.37659696190371,0.00400558688859686,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.23999590521637,2.25342418424632E-05,208,HIV,Early/mid,TRUE,TRUE
GSTA4,-3.93263701071866,0.00405329815488389,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.13449340182666,0.000117679096626758,876,HIV,Early/mid,FALSE,FALSE
RNASE4,-3.06665381877891,0.00405329815488389,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.12610329595539,0.00019086900846651,1196,HIV,Early/mid,FALSE,FALSE
KYAT1,-2.43899226179764,0.0041059992042863,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.34484963184933,0.00661293137456281,2449,HIV,Early/mid,FALSE,FALSE
PRSS35,-5.48794214068898,0.00420968032553686,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.04375826424455,1.21262949556899E-05,257,HIV,Early/mid,FALSE,FALSE
MYH10,-6.20822653014778,0.00421505134856647,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.82025097155485,1.39421810925252E-06,66,HIV,Early/mid,TRUE,TRUE
PRDM6,-5.16866297949298,0.00421505134856647,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-5.14120746494457,6.5081090414135E-05,579,HIV,Early/mid,TRUE,TRUE
IL34,-5.06037167349265,0.00421505134856647,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-5.04740347152486,3.80140650968395E-05,536,HIV,Early/mid,TRUE,TRUE
TLE6,-4.72403121834099,0.00421505134856647,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.43803209343498,2.83586841960031E-05,436,HIV,Early/mid,FALSE,FALSE
RDH10,-3.04358309931168,0.00421505134856647,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.10558770640209,0.000996156433941797,1512,HIV,Early/mid,FALSE,FALSE
SYNPO2,-5.52247352045819,0.0042278163903594,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.31083243885638,5.28312239246127E-06,166,HIV,Early/mid,FALSE,FALSE
NFASC,-6.33590650991973,0.00430005559851384,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.59739171897346,4.49754443732054E-07,30,HIV,Early/mid,FALSE,FALSE
INSYN1,-6.06743878424119,0.00430005559851384,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.47813916109986,1.68870582816911E-05,246,HIV,Early/mid,TRUE,TRUE
PBXIP1,-2.75431853469403,0.00430005559851384,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.77981525549951,0.000907287256929394,1575,HIV,Early/mid,FALSE,FALSE
PHEX,-4.92686625466677,0.00434352558440971,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-5.01637680411252,2.14133498487359E-05,484,HIV,Early/mid,TRUE,TRUE
PRELP,-6.56637467065781,0.00436892286769424,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.90167236307812,8.00867543810548E-06,140,HIV,Early/mid,TRUE,TRUE
KANK2,-3.49262191174057,0.00442408074972956,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.87972603702391,0.000132033059384338,948,HIV,Early/mid,FALSE,FALSE
THBS3,-2.76884531474732,0.00442522496620064,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.75900341479157,0.00115009642851197,1647,HIV,Early/mid,FALSE,FALSE
COL14A1,-6.85705335078836,0.00447394373658389,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.54247063646414,3.23606385736324E-07,23,HIV,Early/mid,TRUE,TRUE
GPC3,-6.479113097816,0.00447394373658389,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.90499301593798,2.68591652701641E-06,84,HIV,Early/mid,TRUE,TRUE
IQCN,-4.57906459834439,0.00447394373658389,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-4.58668054544241,4.41871705392233E-05,637,HIV,Early/mid,TRUE,TRUE
MYZAP,-4.33408639441576,0.00453458341216953,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.44404650692142,8.8748192464517E-05,775,HIV,Early/mid,FALSE,FALSE
FKBP7,-4.28405952663312,0.00453458341216953,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.34921955334638,0.000288395325778038,985,HIV,Early/mid,FALSE,FALSE
